SYS_ID,BRAND,YY,SEASON,YYSEASON,STYLE_NO,STYLE_PO_NO,DEGREE,ITEM,SELLINGPRICE,MFGCOST,MARKUP,PURCHASEPRICE
FNF,ST,25,3,25S,TWPQ19553,TWPQ19553G0001,G0001,PQ,129000,29759,4,29290
FNF,ST,25,3,25S,TMWJ19553,TMWJ19553G0001,G0001,WJ,219000,57638,3,56730
FNF,ST,25,3,25S,TMTR19553,TMTR19553G0001,G0001,TR,179000,51267,3,50460
FNF,ST,25,3,25S,TMSP19553,TMSP19553G0001,G0001,SP,89000,21844,4,21500
FNF,ST,25,3,25S,TMPT19553,TMPT19553G0001,G0001,PT,159000,39573,4,38950
FNF,ST,25,3,25S,TWRS50253,TWRS50253K0001,K0001,RS,59000,9144,6,9000
FNF,ST,25,3,25S,TMRS50253,TMRS50253K0001,K0001,RS,59000,9144,6,9000
FNF,ST,25,3,25S,TWSL56153,TWSL56153K0001,K0001,SL,59000,12352,4,11270
FNF,ST,25,3,25S,TWSK56353,TWSK56353K0001,K0001,SK,109000,28978,3,26440
FNF,V,25,1,25S,VDSS15251,VDSS15251K0001,K0001,SS,430000,110610,4,110610
FNF,I,25,1,25S,7AMTM0151,7AMTM0151K0001,K0001,MT,79000,13860,5,12890
FNF,X,25,3,25S,DKRS54053,DKRS54053K0001,K0001,RS,49000,9180,5,9180
FNF,M,25,N,25N,3ABKH015N,3ABKH015NK0001,K0001,BK,59000,9031,6,8840
FNF,M,25,N,25N,3ABKH015N,3ABKH015NK0002,K0002,BK,59000,9031,6,8840
FNF,M,25,3,25S,3FTSA0353,3FTSA0353K0001,K0001,TS,59000,9010,6,8750
FNF,M,25,3,25S,3FTSA0253,3FTSA0253K0001,K0001,TS,69000,10219,6,9940
FNF,M,25,3,25S,3ATSV2053,3ATSV2053C0002,C0002,TS,69000,9490,7,9370
FNF,M,25,3,25S,3AWPB0553,3AWPB0553C0003,C0003,WP,139000,25460,5,25340
FNF,M,25,3,25S,3FWPB0653,3FWPB0653C0003,C0003,WP,119000,19330,6,19210
FNF,M,25,3,25S,3ATSB4053,3ATSB4053C0003,C0003,TS,59000,10690,5,10570
FNF,I,25,3,25S,7ARNCB353,7ARNCB353K0001,K0001,RN,89000,19440,4,19010
FNF,I,25,3,25S,7ARNJB253,7ARNJB253K0001,K0001,RN,89000,19430,4,19000
FNF,I,25,3,25S,7ARNCB253,7ARNCB253K0001,K0001,RN,79000,19124,4,18700
FNF,I,25,N,25N,7ASHCR15N,7ASHCR15NK0001,K0001,SH,109000,22174,4,21690
FNF,I,25,N,25N,7ASHJR15N,7ASHJR15NK0001,K0001,SH,119000,22480,5,21990
FNF,I,25,3,25S,7ASHCB153,7ASHCB153K0001,K0001,SH,89000,21429,4,20960
FNF,V,25,3,25S,VUSP11153,VUSP11153K0001,K0001,SP,230000,54110,4,54110
FNF,V,25,1,25S,VDPT15251,VDPT15251K0001,K0001,PT,330000,86130,3,86130
FNF,V,25,1,25S,VUPT10451,VUPT10451K0001,K0001,PT,290000,71690,4,71690
FNF,M,25,N,25N,3AHTB035N,3AHTB035NT0001,T0001,HT,49000,5780,8,5730
FNF,M,25,3,25S,3AMCV0153,3AMCV0153T0001,T0001,MC,59000,7640,7,7590
FNF,M,25,3,25S,3ASCB0153,3ASCB0153T0001,T0001,SC,39000,4870,7,4820
FNF,M,25,N,25N,3AHTD025N,3AHTD025NT0001,T0001,HT,63000,9370,6,9320
FNF,M,25,3,25S,3AMCB0153,3AMCB0153T0001,T0001,MC,49000,6070,7,6020
FNF,M,25,3,25S,3AMCM0153,3AMCM0153T0001,T0001,MC,63000,6800,8,6750
FNF,M,25,N,25N,3AHTM015N,3AHTM015NT0001,T0001,HT,79000,10450,7,10400
FNF,M,25,N,25N,3ACPV165N,3ACPV165NT0001,T0001,CP,49000,6960,6,6910
FNF,M,25,3,25S,3ASCV0153,3ASCV0153T0001,T0001,SC,43000,6030,6,5980
FNF,M,25,3,25S,3AMCM0153,3AMCM0153K0001,K0001,MC,63000,6874,8,6750
FNF,M,25,3,25S,3AMCV0153,3AMCV0153K0001,K0001,MC,59000,7723,7,7590
FNF,X,25,3,25S,DWWJ7B053,DWWJ7B053K0001,K0001,WJ,169000,35310,4,35310
FNF,X,25,3,25S,DMWJ7A053,DMWJ7A053K0001,K0001,WJ,169000,36540,4,36540
FNF,X,25,3,25S,DXSW74053,DXSW74053K0001,K0001,SW,79000,13670,5,13670
FNF,X,25,3,25S,DMSW75053,DMSW75053K0001,K0001,SW,69000,13070,5,13070
FNF,X,25,3,25S,DWSW7B053,DWSW7B053K0001,K0001,SW,79000,13940,5,13940
FNF,X,25,3,25S,DMSW77053,DMSW77053K0001,K0001,SW,69000,11560,5,11560
FNF,X,25,3,25S,DMSW7A053,DMSW7A053K0001,K0001,SW,79000,16220,4,16220
FNF,X,25,3,25S,DWSWB3053,DWSWB3053K0001,K0001,SW,69000,13010,5,13010
FNF,M,25,3,25S,3ATST0153,3ATST0153T0001,T0001,TS,79000,13940,5,13820
FNF,M,25,3,25S,3ATSB5253,3ATSB5253T0001,T0001,TS,69000,9490,7,9370
FNF,M,25,3,25S,3ATSX2053,3ATSX2053T0001,T0001,TS,69000,12510,5,12390
FNF,M,25,3,25S,3ATSX2253,3ATSX2253T0001,T0001,TS,79000,11200,6,11080
FNF,M,25,3,25S,3ATSB5153,3ATSB5153T0001,T0001,TS,59000,9840,5,9720
FNF,M,25,3,25S,3ATSB5453,3ATSB5453T0001,T0001,TS,69000,9580,7,9460
FNF,M,25,3,25S,3ATSB5153,3ATSB5153C0002,C0002,TS,59000,9840,5,9720
FNF,M,25,1,25S,3AWPB0851,3AWPB0851C0002,C0002,WP,129000,22600,5,22480
FNF,M,25,3,25S,3LWPB0353,3LWPB0353C0003,C0003,WP,139000,23850,5,23730
FNF,M,25,3,25S,3ATSM0653,3ATSM0653C0003,C0003,TS,79000,11000,7,10880
FNF,M,25,3,25S,3AWPB0353,3AWPB0353C0003,C0003,WP,129000,23840,5,23720
FNF,V,25,3,25S,VUSP11353,VUSP11353K0001,K0001,SP,250000,63830,4,63830
FNF,V,25,1,25S,VDSP11151,VDSP11151K0001,K0001,SP,320000,70490,4,70490
FNF,V,25,3,25S,VDOP10353,VDOP10353K0001,K0001,OP,290000,50070,5,50070
FNF,V,25,3,25S,VDPT15353,VDPT15353K0001,K0001,PT,290000,92460,3,92460
FNF,V,25,1,25S,VDOP10451,VDOP10451K0001,K0001,OP,530000,97080,5,97080
FNF,V,25,1,25S,VDPT11451,VDPT11451K0001,K0001,PT,250000,68210,3,68210
FNF,W,25,1,25S,WWWP01651,WWWP01651K0001,K0001,WP,149000,73454,2,67020
FNF,M,25,3,25S,3AHTV0153,3AHTV0153K0001,K0001,HT,89000,11778,7,11600
FNF,M,25,N,25N,3AHTM015N,3AHTM015NK0001,K0001,HT,79000,10564,7,10400
FNF,M,25,N,25N,3AHTB035N,3AHTB035NK0001,K0001,HT,49000,5843,8,5730
FNF,M,25,3,25S,3ASCV0153,3ASCV0153K0001,K0001,SC,43000,6096,6,5980
FNF,M,25,3,25S,3ASCB0153,3ASCB0153K0001,K0001,SC,39000,4923,7,4820
FNF,M,25,N,25N,3AHTD025N,3AHTD025NK0001,K0001,HT,63000,9473,6,9320
FNF,M,25,3,25S,3AHTV0253,3AHTV0253K0001,K0001,HT,69000,8947,7,8800
FNF,M,25,3,25S,3AMCB0153,3AMCB0153K0001,K0001,MC,49000,6136,7,6020
FNF,M,25,3,25S,3ASMV0653,3ASMV0653G0001,G0001,SM,99000,18533,5,16800
FNF,I,25,N,25N,7AUBB025N,7AUBB025NK0001,K0001,UB,39000,9150,4,9100
FNF,V,25,3,25S,VDRS10553,VDRS10553K0001,K0001,RS,170000,26180,6,26180
FNF,X,25,1,25S,DMPT51051,DMPT51051K0001,K0001,PT,139000,39970,3,39970
FNF,X,25,3,25S,DWRS96053,DWRS96053C0001,C0001,RS,49000,7920,6,7920
FNF,X,25,1,25S,DMHD37051,DMHD37051C0001,C0001,HD,119000,22710,5,22710
FNF,X,25,1,25S,DMRL25051,DMRL25051C0001,C0001,RL,59000,11340,5,11340
FNF,X,25,3,25S,DMRL61053,DMRL61053C0001,C0001,RL,49000,9400,5,9400
FNF,X,25,3,25S,DMRS65053,DMRS65053C0001,C0001,RS,49000,9100,5,9100
FNF,X,25,3,25S,DMRS6C053,DMRS6C053C0001,C0001,RS,59000,10830,5,10830
FNF,X,25,3,25S,DMRS6F053,DMRS6F053C0001,C0001,RS,59000,9370,6,9370
FNF,X,25,1,25S,DWRL42051,DWRL42051C0001,C0001,RL,49000,7510,6,7510
FNF,X,25,3,25S,DWRS66053,DWRS66053C0001,C0001,RS,49000,8170,5,8170
FNF,M,25,3,25S,3ATSX2253,3ATSX2253G0001,G0001,TS,79000,11377,6,11080
FNF,M,25,3,25S,3FTSB5153,3FTSB5153G0001,G0001,TS,49000,6389,7,6170
FNF,M,25,3,25S,3ATSB5053,3ATSB5053G0001,G0001,TS,39000,7649,5,7410
FNF,M,25,3,25S,3FTSX2153,3FTSX2153G0001,G0001,TS,59000,9234,6,8970
FNF,M,25,3,25S,3ATSX2153,3ATSX2153G0001,G0001,TS,69000,9996,6,9720
FNF,M,25,3,25S,3FTSA0353,3FTSA0353G0001,G0001,TS,59000,9010,6,8750
FNF,M,25,3,25S,3ATST0153,3ATST0153G0001,G0001,TS,79000,14161,5,13820
FNF,X,25,1,25S,DWTP45051,DWTP45051C0001,C0001,TP,119000,20470,5,20470
FNF,X,25,1,25S,DMPD33051,DMPD33051C0001,C0001,PD,219000,45610,4,45610
FNF,X,25,1,25S,DMWJ3Q051,DMWJ3Q051C0001,C0001,WJ,239000,58710,4,58710
FNF,X,25,1,25S,DWTP43051,DWTP43051C0001,C0001,TP,119000,23840,5,23840
FNF,X,25,1,25S,DWTR43051,DWTR43051C0001,C0001,TR,149000,29580,5,29580
FNF,X,25,1,25S,DWWJ3D051,DWWJ3D051C0001,C0001,WJ,259000,49670,5,49670
FNF,X,25,1,25S,DWWJ41051,DWWJ41051C0001,C0001,WJ,179000,33260,5,33260
FNF,X,25,1,25S,DKTR32051,DKTR32051K0001,K0001,TR,59000,13480,4,13480
FNF,X,25,1,25S,DKTR31051,DKTR31051K0001,K0001,TR,69000,15350,4,15350
FNF,X,25,3,25S,DWRS72053,DWRS72053C0001,C0001,RS,45000,8600,5,8600
FNF,X,25,3,25S,DMRS71053,DMRS71053C0001,C0001,RS,45000,9560,4,9560
FNF,X,25,3,25S,DMRS8V053,DMRS8V053C0001,C0001,RS,69000,9620,7,9620
FNF,X,25,3,25S,DXRS75053,DXRS75053C0001,C0001,RS,45000,7330,6,7330
FNF,X,25,3,25S,DXRS8D053,DXRS8D053C0001,C0001,RS,59000,9940,5,9940
FNF,X,25,3,25S,DXRS8B053,DXRS8B053C0001,C0001,RS,59000,9750,6,9750
FNF,X,25,3,25S,DMRS8W053,DMRS8W053C0001,C0001,RS,79000,12210,6,12210
FNF,X,25,3,25S,DMRS8Z053,DMRS8Z053C0001,C0001,RS,89000,15430,5,15430
FNF,X,25,3,25S,DMSL71053,DMSL71053C0001,C0001,SL,45000,9910,4,9910
FNF,M,25,3,25S,3FSPB0553,3FSPB0553C0002,C0002,SP,69000,13460,5,13340
FNF,M,25,3,25S,3FSPB0453,3FSPB0453C0001,C0001,SP,69000,13460,5,13340
FNF,M,25,3,25S,3FSPB0453,3FSPB0453C0002,C0002,SP,69000,13460,5,13340
FNF,M,25,3,25S,3FSPB0553,3FSPB0553C0001,C0001,SP,69000,13460,5,13340
FNF,M,25,N,25N,3ASXD065N,3ASXD065NC0002,C0002,SX,159000,25900,6,25850
FNF,M,25,3,25S,3ATSX2053,3ATSX2053G0001,G0001,TS,69000,12708,5,12390
FNF,M,25,3,25S,3ATSB5153,3ATSB5153G0001,G0001,TS,59000,9996,5,9720
FNF,M,25,3,25S,3ATSM2053,3ATSM2053G0001,G0001,TS,89000,17924,5,16670
FNF,M,25,3,25S,3ATSM2153,3ATSM2153G0001,G0001,TS,79000,13064,6,12740
FNF,M,25,3,25S,3FTKA0153,3FTKA0153G0001,G0001,TK,79000,16203,4,15830
FNF,X,25,1,25S,DMWJ3C051,DMWJ3C051C0001,C0001,WJ,259000,54710,4,54710
FNF,X,25,1,25S,DWPD34051,DWPD34051C0001,C0001,PD,219000,41090,5,41090
FNF,X,25,1,25S,DWWJ3M051,DWWJ3M051C0001,C0001,WJ,159000,30610,5,30610
FNF,X,25,3,25S,DWTP92053,DWTP92053K0001,K0001,TP,119000,17130,6,17130
FNF,M,25,3,25S,3AWJB0553,3AWJB0553C0001,C0001,WJ,139000,24330,5,24210
FNF,M,25,3,25S,3AWJB0553,3AWJB0553C0002,C0002,WJ,139000,24330,5,24210
FNF,M,25,3,25S,3AWJB0553,3AWJB0553G0001,G0001,WJ,139000,24717,5,24210
FNF,M,25,3,25S,3AWJB0553,3AWJB0553H0001,H0001,WJ,139000,24330,5,24210
FNF,M,25,3,25S,3AWJB0553,3AWJB0553K0001,K0001,WJ,139000,24717,5,24210
FNF,M,25,3,25S,3AWJB0553,3AWJB0553V0001,V0001,WJ,139000,24330,5,24210
FNF,X,25,1,25S,DKTP31051,DKTP31051K0001,K0001,TP,69000,16110,4,16110
FNF,X,25,3,25S,DKTB77053,DKTB77053K0001,K0001,TB,69000,15610,4,15610
FNF,W,25,N,25N,WXCP1055N,WXCP1055NK0001,K0001,CP,39000,9430,4,9430
FNF,M,25,3,25S,3FSKB0153,3FSKB0153C0003,C0003,SK,109000,17940,6,17820
FNF,ST,25,3,25S,TWSK12153,TWSK12153K0001,K0001,SK,139000,37640,3,37640
FNF,M,25,3,25S,3ASDW0153,3ASDW0153G0001,G0001,SD,139000,24336,5,23810
FNF,I,25,1,25S,7APTM0151,7APTM0151K0001,K0001,PT,79000,15360,5,14440
FNF,M,25,3,25S,3FKPV0453,3FKPV0453G0001,G0001,KP,129000,20940,6,19260
FNF,M,25,3,25S,3ASOKB153,3ASOKB153C0002,C0002,SO,17900,2750,6,2700
FNF,M,25,3,25S,3ASOKB153,3ASOKB153C0001,C0001,SO,17900,2750,6,2700
FNF,M,25,3,25S,3ASOHB153,3ASOHB153C0001,C0001,SO,12900,2250,5,2200
FNF,M,25,3,25S,3FTSA0253,3FTSA0253G0001,G0001,TS,69000,10219,6,9940
FNF,M,25,3,25S,3FPQA0153,3FPQA0153G0001,G0001,PQ,99000,15519,6,14050
FNF,M,25,1,25S,3AWPV0551,3AWPV0551G0001,G0001,WP,129000,22150,5,20100
FNF,M,25,3,25S,3FOPA0153,3FOPA0153G0001,G0001,OP,99000,18652,5,18240
FNF,M,25,3,25S,3FSKB0753,3FSKB0753G0001,G0001,SK,109000,21568,5,21110
FNF,M,25,3,25S,3ATSB5453,3ATSB5453G0001,G0001,TS,69000,9731,6,9460
FNF,M,25,3,25S,3FSKB0653,3FSKB0653G0001,G0001,SK,119000,21019,5,20570
FNF,M,25,3,25S,3FSPA0153,3FSPA0153G0001,G0001,SP,79000,13897,5,13560
FNF,M,25,3,25S,3AWJV0253,3AWJV0253C0001,C0001,WJ,199000,37450,5,37330
FNF,M,25,3,25S,3AWJV0253,3AWJV0253D0001,D0001,WJ,199000,37450,5,37330
FNF,M,25,3,25S,3AWJV0253,3AWJV0253H0001,H0001,WJ,199000,37450,5,37330
FNF,M,25,3,25S,3AWJV0253,3AWJV0253K0001,K0001,WJ,199000,38047,5,37330
FNF,M,25,3,25S,3FWPV0153,3FWPV0153C0001,C0001,WP,149000,32060,4,31940
FNF,M,25,3,25S,3FWPV0153,3FWPV0153C0002,C0002,WP,149000,32060,4,31940
FNF,M,25,3,25S,3FWPV0153,3FWPV0153G0001,G0001,WP,149000,32571,4,31940
FNF,M,25,3,25S,3FWPV0153,3FWPV0153H0001,H0001,WP,149000,32060,4,31940
FNF,M,25,3,25S,3FWPV0153,3FWPV0153K0001,K0001,WP,149000,32571,4,31940
FNF,M,25,3,25S,3FWPV0153,3FWPV0153S0001,S0001,WP,149000,32060,4,31940
FNF,M,25,3,25S,3FSMB0453,3FSMB0453C0001,C0001,SM,89000,16580,5,16460
FNF,X,25,3,25S,DXRS8F053,DXRS8F053K0001,K0001,RS,59000,9980,5,9980
FNF,X,25,3,25S,DWTR91053,DWTR91053C0001,C0001,TR,129000,23250,5,23250
FNF,M,25,3,25S,3ATSM1353,3ATSM1353C0003,C0003,TS,99000,15700,6,15580
FNF,M,25,3,25S,3FTSB5153,3FTSB5153C0003,C0003,TS,49000,6290,7,6170
FNF,M,25,3,25S,3ATSB0653,3ATSB0653C0003,C0003,TS,69000,11560,5,11440
FNF,M,25,3,25S,3FWPB0353,3FWPB0353C0003,C0003,WP,139000,22210,6,22090
FNF,M,25,3,25S,3ASMB1153,3ASMB1153C0001,C0001,SM,99000,17050,5,16930
FNF,M,25,3,25S,3ASMB1153,3ASMB1153G0001,G0001,SM,99000,17321,5,16930
FNF,M,25,3,25S,3ASMB1153,3ASMB1153H0001,H0001,SM,99000,17050,5,16930
FNF,M,25,3,25S,3ASMB1153,3ASMB1153K0001,K0001,SM,99000,17321,5,16930
FNF,M,25,3,25S,3ASMB1153,3ASMB1153V0001,V0001,SM,99000,17050,5,16930
FNF,M,25,3,25S,3FSMB0453,3FSMB0453G0001,G0001,SM,89000,16843,5,16460
FNF,M,25,3,25S,3FSMB0453,3FSMB0453K0001,K0001,SM,89000,16843,5,16460
FNF,ST,25,N,25N,TWSO4015N,TWSO4015NK0001,K0001,SO,25000,2830,8,2830
FNF,V,25,1,25S,VDWJ31551,VDWJ31551K0001,K0001,WJ,790000,107920,7,107920
FNF,M,25,3,25S,3ATSB5253,3ATSB5253G0001,G0001,TS,69000,9640,7,9370
FNF,M,25,3,25S,3ATSB5353,3ATSB5353G0001,G0001,TS,69000,9863,6,9590
FNF,M,25,3,25S,3ATSB5353,3ATSB5353G0002,G0002,TS,69000,9863,6,9590
FNF,M,25,3,25S,3ATSV2053,3ATSV2053G0002,G0002,TS,69000,9640,7,9370
FNF,M,25,3,25S,3ATSV2053,3ATSV2053G0001,G0001,TS,69000,9640,7,9370
FNF,M,25,3,25S,3ASPB0453,3ASPB0453K0001,K0001,SP,99000,18499,5,18090
FNF,I,25,3,25S,7ADPV0153,7ADPV0153K0001,K0001,DP,79000,19350,4,19230
FNF,X,25,3,25S,DKTB9A053,DKTB9A053K0001,K0001,TB,69000,15580,4,15580
FNF,X,25,3,25S,DKTR9A053,DKTR9A053K0001,K0001,TR,99000,21780,4,21780
FNF,W,25,1,25S,WXDP90251,WXDP90251K0001,K0001,DP,139000,38108,3,34770
FNF,W,25,3,25S,WWWP90753,WWWP90753K0001,K0001,WP,109000,37275,3,34010
FNF,W,25,3,25S,WXDT90053,WXDT90053K0001,K0001,DT,89000,31225,3,28490
FNF,W,25,3,25S,WWWP90853,WWWP90853K0001,K0001,WP,119000,44728,2,40810
FNF,W,25,3,25S,WXSM90253,WXSM90253K0001,K0001,SM,89000,36749,2,33530
FNF,X,25,N,25N,DXSG1215N,DXSG1215NK0001,K0001,SG,79000,15950,5,15950
FNF,ST,25,1,25S,TWSK10951,TWSK10951K0001,K0001,SK,139000,30800,4,30800
FNF,ST,25,1,25S,TWSK11051,TWSK11051K0001,K0001,SK,139000,35460,4,35460
FNF,M,25,N,25N,3ABQBV45N,3ABQBV45NC0001,C0001,BQ,109000,16100,6,16050
FNF,M,25,N,25N,3ABQBV45N,3ABQBV45NC0002,C0002,BQ,109000,16100,6,16050
FNF,M,25,N,25N,3ABQBV45N,3ABQBV45NG0001,G0001,BQ,109000,16357,6,16050
FNF,M,25,N,25N,3ABQBV45N,3ABQBV45NK0001,K0001,BQ,109000,15493,6,15200
FNF,M,25,N,25N,3ABQMD15N,3ABQMD15NC0001,C0001,BQ,119000,17400,6,17350
FNF,M,25,N,25N,3ABQMD15N,3ABQMD15NC0002,C0002,BQ,119000,17400,6,17350
FNF,M,25,N,25N,3ABQMD15N,3ABQMD15NG0001,G0001,BQ,119000,17678,6,17350
FNF,M,25,N,25N,3ABQMD15N,3ABQMD15NH0001,H0001,BQ,119000,17400,6,17350
FNF,M,25,N,25N,3ABQMD15N,3ABQMD15NK0001,K0001,BQ,119000,17678,6,17350
FNF,M,25,3,25S,3AWJB0153,3AWJB0153C0001,C0001,WJ,189000,33160,5,33040
FNF,X,25,3,25S,DXRS7E053,DXRS7E053C0001,C0001,RS,69000,11780,5,11780
FNF,ST,25,N,25N,TXRK0015N,TXRK0015NK0001,K0001,RK,69000,13527,5,13380
FNF,X,25,1,25S,DMWJ3G051,DMWJ3G051K0002,K0002,WJ,259000,56570,4,56570
FNF,V,25,4,25F,VDWJ11054,VDWJ11054K0001,K0001,WJ,590000,110390,5,110390
FNF,V,25,4,25F,VDVT11454,VDVT11454K0001,K0001,VT,390000,88760,4,88760
FNF,X,25,N,25N,DXSH7275N,DXSH7275NK0001,K0001,SH,99000,20000,5,20000
FNF,M,25,N,25N,3ABQMD15N,3ABQMD15NT0001,T0001,BQ,119000,17400,6,17350
FNF,X,25,3,25S,DXRS8R053,DXRS8R053C0001,C0001,RS,69000,11810,5,11810
FNF,X,25,3,25S,DWSW96053,DWSW96053C0001,C0001,SW,79000,12020,6,12020
FNF,X,25,3,25S,DWSB93053,DWSB93053C0001,C0001,SB,69000,12200,5,12200
FNF,X,25,3,25S,DWSBL2053,DWSBL2053C0001,C0001,SB,69000,11130,6,11130
FNF,I,25,1,25S,7ATSV0851,7ATSV0851K0001,K0001,TS,69000,15620,4,15500
FNF,I,25,3,25S,7ATSV0653,7ATSV0653K0001,K0001,TS,59000,13280,4,13160
FNF,I,25,3,25S,7AWPB0253,7AWPB0253K0001,K0001,WP,69000,13540,5,13420
FNF,I,25,3,25S,7FTSH0453,7FTSH0453K0001,K0001,TS,59000,11230,5,11110
FNF,M,25,3,25S,3AWJB0153,3AWJB0153T0001,T0001,WJ,189000,33160,5,33040
FNF,M,25,3,25S,3ASMB0253,3ASMB0253V0001,V0001,SM,69000,12690,5,12570
FNF,M,25,3,25S,3AWPB0253,3AWPB0253G0001,G0001,WP,109000,19637,5,19210
FNF,M,25,3,25S,3FWPB0653,3FWPB0653G0002,G0002,WP,119000,19637,6,19210
FNF,M,25,3,25S,3ASMB0253,3ASMB0253G0002,G0002,SM,69000,12891,5,12570
FNF,M,25,1,25S,3AMTV0851,3AMTV0851K0001,K0001,MT,139000,29635,4,29050
FNF,M,25,1,25S,3AMTV0851,3AMTV0851K0002,K0002,MT,139000,29635,4,29050
FNF,I,25,3,25S,7FWPB0453,7FWPB0453K0001,K0001,WP,69000,14600,4,14480
FNF,X,25,N,25N,DXSH7275N,DXSH7275NC0001,C0001,SH,99000,24940,4,24940
FNF,X,25,1,25S,DMRL51051,DMRL51051K0001,K0001,RL,99000,31990,3,31990
FNF,X,25,1,25S,DMZT51051,DMZT51051K0001,K0001,ZT,109000,37380,3,37380
FNF,X,25,1,25S,DWLG51051,DWLG51051K0001,K0001,LG,89000,37800,2,37800
FNF,X,25,1,25S,DWMT51051,DWMT51051K0001,K0001,MT,109000,46710,2,46710
FNF,X,25,1,25S,DWRL52051,DWRL52051K0001,K0001,RL,99000,32050,3,32050
FNF,X,25,1,25S,DWZT52051,DWZT52051K0001,K0001,ZT,109000,37400,3,37400
FNF,X,25,3,25S,DMTP71053,DMTP71053C0002,C0002,TP,129000,21980,5,21980
FNF,X,25,3,25S,DWRS9C053,DWRS9C053C0002,C0002,RS,79000,13190,5,13190
FNF,X,25,3,25S,DWTB91053,DWTB91053C0002,C0002,TB,69000,13450,5,13450
FNF,M,25,N,25N,3ACPDD15N,3ACPDD15NK0001,K0001,CP,36000,4903,7,4800
FNF,M,25,N,25N,3ACPVV55N,3ACPVV55NK0001,K0001,CP,39000,5408,7,5300
FNF,M,25,N,25N,3ACPHH15N,3ACPHH15NK0001,K0001,CP,36000,5176,6,5070
FNF,M,25,N,25N,3ACPW015N,3ACPW015NK0001,K0001,CP,36000,4862,7,4760
FNF,X,25,1,25S,DMTR51051,DMTR51051K0001,K0001,TR,189000,76290,2,76290
FNF,X,25,3,25S,DMRS6J053,DMRS6J053C0001,C0001,RS,79000,15560,5,15560
FNF,X,25,3,25S,DMRS71053,DMRS71053C0002,C0002,RS,45000,9560,4,9560
FNF,X,25,3,25S,DMRS6H053,DMRS6H053C0001,C0001,RS,79000,13000,6,13000
FNF,X,25,3,25S,DMRS6G053,DMRS6G053C0001,C0001,RS,79000,13670,5,13670
FNF,X,25,3,25S,DMRS6I053,DMRS6I053C0001,C0001,RS,79000,14880,5,14880
FNF,X,25,3,25S,DMRS8V053,DMRS8V053C0002,C0002,RS,69000,9620,7,9620
FNF,X,25,3,25S,DWRS72053,DWRS72053C0002,C0002,RS,45000,8600,5,8600
FNF,X,25,3,25S,DXRS75053,DXRS75053C0002,C0002,RS,45000,7330,6,7330
FNF,X,25,1,25S,DMRL25051,DMRL25051C0002,C0002,RL,59000,11340,5,11340
FNF,I,25,N,25N,7FCPB015N,7FCPB015NK0001,K0001,CP,46000,7650,5,7600
FNF,I,25,N,25N,7FCPB015N,7FCPB015NC0001,C0001,CP,46000,7650,5,7600
FNF,M,25,1,25S,3AJPV0151,3AJPV0151G0001,G0001,JP,299000,56823,5,55810
FNF,X,25,3,25S,DKSW58053,DKSW58053K0001,K0001,SW,79000,17720,4,17720
FNF,X,25,1,25S,DWWJ3L051,DWWJ3L051C0001,C0001,WJ,259000,64810,4,64810
FNF,X,25,3,25S,DKSB52053,DKSB52053K0001,K0001,SB,49000,9030,5,9030
FNF,X,25,3,25S,DKSB58053,DKSB58053K0001,K0001,SB,69000,12650,5,12650
FNF,X,25,3,25S,DKSW54053,DKSW54053K0001,K0001,SW,79000,17430,4,17430
FNF,X,25,3,25S,DKSW55053,DKSW55053K0001,K0001,SW,89000,20110,4,20110
FNF,X,25,3,25S,DKSW57053,DKSW57053K0001,K0001,SW,79000,17740,4,17740
FNF,X,25,3,25S,DKSW59053,DKSW59053K0001,K0001,SW,45000,10190,4,10190
FNF,X,25,3,25S,DKSB57053,DKSB57053K0001,K0001,SB,79000,17140,4,17140
FNF,X,25,3,25S,DKSB55053,DKSB55053K0001,K0001,SB,89000,20420,4,20420
FNF,X,25,3,25S,DKSB59053,DKSB59053K0001,K0001,SB,69000,15400,4,15400
FNF,X,25,3,25S,DKSW51053,DKSW51053K0001,K0001,SW,59000,11100,5,11100
FNF,X,25,3,25S,DKSW52053,DKSW52053K0001,K0001,SW,59000,14390,4,14390
FNF,X,25,3,25S,DKSW71053,DKSW71053K0001,K0001,SW,139000,32680,4,32680
FNF,X,25,1,25S,DWLG43051,DWLG43051C0001,C0001,LG,79000,16030,4,16030
FNF,M,25,3,25S,3ASPB0453,3ASPB0453C0001,C0001,SP,99000,18210,5,18090
FNF,X,25,1,25S,DWTR47051,DWTR47051K0001,K0001,TR,129000,27310,4,27310
FNF,M,25,1,25S,3AJPM0751,3AJPM0751K0001,K0001,JP,319000,52774,6,51170
FNF,M,25,1,25S,3AJPM0451,3AJPM0451K0001,K0001,JP,299000,47720,6,46850
FNF,X,25,3,25S,DMTS61053,DMTS61053K0001,K0001,TS,99000,19710,5,19710
FNF,X,25,3,25S,DWTS62053,DWTS62053K0001,K0001,TS,99000,16390,5,16390
FNF,X,25,3,25S,DMTS71053,DMTS71053K0001,K0001,TS,69000,13218,5,13010
FNF,X,25,1,25S,DXMT31051,DXMT31051C0001,C0001,MT,79000,15470,5,15470
FNF,X,25,3,25S,DWTP72053,DWTP72053C0001,C0001,TP,129000,21330,6,21330
FNF,X,25,3,25S,DWTP72053,DWTP72053K0001,K0001,TP,129000,21550,5,21550
